X,Y,Vendor,Neighborhood,Address,Lat,Long,Planned_Install_Date,Original_Pole_Type,Attachment_Or_Replacement,New_Pole_Type,Pole_Identifying_Number,Intended_Commercial_Use,Spectrum,City_Reference,Requester_Email_Address,ObjectId
-7910190.13660082,5213892.00719827,Lightower,Chinatown,"John F Fitzgerald Surface Rd, Boston, MA 02111",42.352252,-71.058447,2018/11/08 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0023,Single Carrier,Licensed,Lig183,mconstantino@lightower.com,339
-7910654.78415539,5214026.37174961,Lightower,Downtown / Financial District,"589-595 Washington St, Boston, MA 02111",42.353144,-71.062621,2018/12/06 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0024,Single Carrier,Licensed,Lig184,mconstantino@lightower.com,340
-7910295.40031131,5214033.45154904,Lightower,Downtown / Financial District,"19 Lincoln St, Boston, MA",42.353191,-71.0593926,2018/07/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0025,Single Carrier,Licensed,Lig185,mconstantino@lightower.com,341
-7909829.90672861,5213919.42223215,Lightower,Downtown / Financial District,"199 Summer St, Boston, MA 02210",42.352434,-71.055211,2018/11/08 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0026,Single Carrier,Licensed,Lig186,mconstantino@lightower.com,342
-7910490.92186494,5213761.25966728,Lightower,Chinatown,"66 Harrison Ave, Boston, MA 02111",42.351384,-71.061149,2018/07/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0027,Single Carrier,Licensed,Lig188,mconstantino@lightower.com,343
-7910678.8291654,5213807.80437629,Lightower,Downtown / Financial District,"665 Washington St, Boston, MA 02116",42.351693,-71.062837,2018/10/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0028,Single Carrier,Both,Lig189,mconstantino@lightower.com,344
-7910192.69694911,5214300.37891355,Lightower,Downtown / Financial District,"80 Arch St, Boston, MA 02110",42.354963,-71.05847,2018/08/01 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0030,Single Carrier,Licensed,Lig191,mconstantino@lightower.com,345
-7907755.91329564,5213313.29737064,Lightower,Chinatown,"830 Washington St, Boston, MA 02111",42.34841,-71.03658,2017/11/09 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0031,Single Carrier,Licensed,Lig192,mconstantino@lightower.com,346
-7910856.38375322,5213926.5019516,Lightower,Beacon Hill,"186 Tremont St, Boston, MA",42.352481,-71.064432,2018/07/01 00:00:00+00,Standard Concrete - Double Cobra,Replacement,Double Cobra Light Pole (Lightower Exhibit X-12),SC-MA 0002,Single Carrier,Licensed,Lig194,mconstantino@lightower.com,347
-7909965.62745179,5213631.26708028,Lightower,Downtown / Financial District,"John F Fitzgerald Expy, Boston, MA 02205",42.350521,-71.0564302,2018/11/08 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0003,Single Carrier,Licensed,Lig195,mconstantino@lightower.com,348
-7909887.23626637,5213837.4786306,Lightower,Downtown / Financial District,"John F Fitzgerald Expy, Boston, MA 02205",42.35189,-71.055726,2018/08/01 00:00:00+00,Acorn - Double,Replacement,Quad Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-9),SC-MA 0004,Single Carrier,Licensed,Lig196,mconstantino@lightower.com,349
-7910189.91396184,5213765.17604175,Lightower,Downtown / Financial District,"123 Lincoln St, Boston, MA 02111",42.35141,-71.058445,2018/11/08 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0005,Single Carrier,Licensed,Lig197,mconstantino@lightower.com,350
-7911222.62487793,5213257.56716181,Lightower,Chinatown,"350-386 Tremont St, Boston, MA 02116",42.34804,-71.067722,2018/05/15 00:00:00+00,Standard Concrete - Double Straight,Replacement,Double Straight Light Pole (Lightower Exhibit X-11),SC-MA 0006,Single Carrier,Licensed,Lig198,mconstantino@lightower.com,351
-7910462.20143632,5215199.73248558,Lightower,Downtown / Financial District,"125 Cambridge St, Boston",42.360933,-71.060891,2018/10/19 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0041,Single Carrier,Licensed,Lig200,mconstantino@lightower.com,352
-7907237.16446855,5211390.04172499,Lightower,South Boston,"819 E Broadway, Boston, MA 02127",42.33564,-71.03192,2017/11/03 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0112,Single Carrier,Licensed,Lig201,mconstantino@lightower.com,353
-7910127.79768597,5214110.12460962,Lightower,Downtown / Financial District,"100 Summer Street, MA 02110",42.3537,-71.057887,2018/07/01 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0007,Single Carrier,Licensed,Lig202,mconstantino@lightower.com,354
-7910071.69266261,5213885.3793998,Lightower,Downtown / Financial District,"31 South St, Boston, MA 02111",42.352208,-71.057383,2018/11/08 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0011,Single Carrier,Licensed,Lig203,mconstantino@lightower.com,355
-7910100.96968869,5211006.94332238,Lightower,Downtown / Financial District,"165 Kneeland St, Boston",42.333096,-71.057646,2018/08/12 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0013,Single Carrier,Licensed,Lig204,mconstantino@lightower.com,356
-7910773.67448475,5215500.421864,Lightower,Beacon Hill,"62 Staniford St, Boston, MA 02114",42.36292888,-71.06368901,2018/10/19 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0044,Single Carrier,Licensed,Lig206,mconstantino@lightower.com,357
-7910808.29373319,5214652.42724556,Lightower,Beacon Hill,"22 Beacon St, Boston, MA 02108",42.3573,-71.064,2018/05/31 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0045,Single Carrier,Licensed,Lig207,mconstantino@lightower.com,358
-7907243.74122406,5211388.1457714,Lightower,Downtown / Financial District,"819 E Broadway, Boston, MA",42.33562741,-71.03197908,2018/09/15 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0046,Single Carrier,Licensed,Lig208,mconstantino@lightower.com,359
-7910652.11248761,5214936.39532369,Lightower,Downtown / Financial District,"1-49 Ashburton St, Boston, MA 02108",42.359185,-71.062597,2018/08/05 00:00:00+00,Standard Concrete - Double Cobra,Replacement,Double Cobra Light Pole (Lightower Exhibit X-12),SC-MA 0047,Single Carrier,Licensed,Lig209,mconstantino@lightower.com,360
-7911158.57164292,5215252.61171194,Lightower,Beacon Hill,"239 Cambridge St, Boston, MA 02114",42.361284,-71.0671466,2018/05/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0049,Single Carrier,Licensed,Lig210,mconstantino@lightower.com,361
-7911311.12387311,5215247.94145499,Lightower,Beacon Hill,"279 Cambridge St, Boston, MA 02114",42.361253,-71.068517,2018/05/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0050,Single Carrier,Licensed,Lig211,mconstantino@lightower.com,362
-7910052.99098816,5214560.38424822,Lightower,Downtown / Financial District,"59-75 Milk St, Boston, MA 02109",42.356689,-71.057215,2018/09/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0034,Single Carrier,Licensed,Lig212,mconstantino@lightower.com,363
-7910207.50244138,5214635.85642712,Lightower,Downtown / Financial District,"299 Washington Boston, MA, USA",42.35719,-71.058603,2018/12/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0035,Single Carrier,Both,Lig213,mconstantino@lightower.com,364
-7911564.15307568,5214885.92822586,Lightower,Beacon Hill,"106 Charles St, Boston, MA 02114",42.35885,-71.07079,2018/08/05 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0056,Single Carrier,Licensed,Lig216,mconstantino@lightower.com,365
-7910504.83680129,5214619.28563768,Lightower,Downtown / Financial District,"44-98 Bromfield St, Boston, MA 02108",42.35708,-71.061274,2018/08/23 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0036,Single Carrier,Licensed,Lig217,mconstantino@lightower.com,366
-7910059.00224066,5214708.16566591,Lightower,Downtown / Financial District,"82-90 Devonshire St, Boston, MA 02109",42.35767,-71.057269,2018/12/06 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0037,Single Carrier,Licensed,Lig218,mconstantino@lightower.com,367
-7910412.66426291,5214782.47904869,Lightower,Downtown / Financial District,"73 Freedom Trail, Boston, MA 02108",42.3581633,-71.060446,2018/08/23 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0038,Single Carrier,Licensed,Lig219,mconstantino@lightower.com,368
-7910119.22608518,5214888.94117937,Lightower,Downtown / Financial District,"Ames Building, 1 Court St, Boston, MA 02108",42.35887,-71.05781,2018/05/31 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0039,Single Carrier,Licensed,Lig220,mconstantino@lightower.com,369
-7912707.7382046,5210709.39016112,Verizon Wireless,Roxbury,33 Eustis Street Boston MA 02119,42.33112,-71.081063,2018/08/31 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),432438,Single Carrier,Licensed,Ver221,VZWExhibitx1@gmail.com,370
-7910310.08557854,5214961.28700062,Lightower,Downtown / Financial District,"55-85 Court St, Boston, MA 02108",42.35935023,-71.05952452,2018/05/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0040,Single Carrier,Licensed,Lig222,mconstantino@lightower.com,371
-7909541.47792797,5214972.40037287,Lightower,Downtown / Financial District,"199 State Street, Boston, MA 02109",42.359424,-71.05262,2019/05/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0066,Single Carrier,Licensed,Lig223,mconstantino@lightower.com,372
-7909599.1414242,5215122.44799379,Lightower,Downtown / Financial District,"1643 John F Fitzgerald Surface Rd, Boston, MA 02109",42.36042,-71.053138,2018/08/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0067,Single Carrier,Licensed,Lig224,mconstantino@lightower.com,373
-7910066.68328553,5215298.25982868,Lightower,Downtown / Financial District,"145 Hanover St, Boston, MA 02108",42.361587,-71.057338,2018/09/04 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0070,Single Carrier,Licensed,Lig227,mconstantino@lightower.com,374
-7910110.87712337,5215390.91262367,Lightower,Downtown / Financial District,"830 Haymarket Square, Boston, MA 02114",42.362202,-71.057735,2018/08/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0071,Single Carrier,Licensed,Lig228,mconstantino@lightower.com,375
-7910329.84256176,5215546.54122928,Lightower,Beacon Hill,"150 Friend St, Boston, MA 02114",42.363235,-71.059702,2018/08/15 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0072,Single Carrier,Licensed,Lig229,mconstantino@lightower.com,376
-7910365.13084034,5215719.49838349,Lightower,Beacon Hill,"104 Canal St, Boston, MA 02114",42.364383,-71.060019,2018/08/15 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0073,Single Carrier,Licensed,Lig230,mconstantino@lightower.com,377
-7910452.85059909,5215702.32305437,Lightower,Beacon Hill,"232 Friend St, Boston, MA 02114",42.364269,-71.060807,2018/08/15 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole (Lightower Exhibit X-2),SC-MA 0074,Single Carrier,Licensed,Lig231,mconstantino@lightower.com,378
-7910625.39580982,5215770.72323438,Lightower,Beacon Hill,"200 Portland St, Boston, MA 02114",42.364723,-71.062357,2018/09/04 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole (Lightower Exhibit X-2),SC-MA 0075,Single Carrier,Licensed,Lig232,mconstantino@lightower.com,379
-7909622.74115624,5215256.67935698,Lightower,North End,"150 Cross St, Boston, MA 02109",42.361311,-71.05335,2019/08/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0076,Single Carrier,Both,Lig233,mconstantino@lightower.com,380
-7909377.44754509,5215485.44803373,Lightower,North End,"65A Atlantic Ave, Boston, MA 02110",42.36282949,-71.05114649,2018/09/04 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0077,Single Carrier,Licensed,Lig234,mconstantino@lightower.com,381
-7909794.06185258,5215390.6113123,Lightower,North End,"1252 Cross St, Boston, MA 02109",42.3622,-71.054889,2019/05/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0078,Single Carrier,Licensed,Lig235,mconstantino@lightower.com,382
-7909930.09427032,5215484.01829707,Lightower,North End,"64 Cross St, Boston, MA 02113",42.36282,-71.056111,2018/10/19 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0079,Single Carrier,Licensed,Lig236,mconstantino@lightower.com,383
-7909697.32521508,5215702.47371502,Lightower,North End,"20 Prince St, Boston, MA 02113",42.36427,-71.05402,2018/09/04 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0082,Single Carrier,Licensed,Lig237,mconstantino@lightower.com,384
-7910182.56687544,5216073.10616426,Lightower,North End,"181 N Washington Street, Boston, MA 02109",42.36673,-71.058379,2018/10/19 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0083,Single Carrier,Licensed,Lig238,mconstantino@lightower.com,385
-7910067.017244,5216039.80891591,Lightower,North End,"141-155 Prince St, Boston, MA 02113",42.366509,-71.057341,2018/10/19 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0084,Single Carrier,Licensed,Lig239,mconstantino@lightower.com,386
-7910016.58951467,5215858.40876963,Lightower,North End,"16 Thacher St, Boston, MA 02113",42.365305,-71.056888,2018/05/31 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0085,Single Carrier,Licensed,Lig240,mconstantino@lightower.com,387
-7909989.53887841,5216130.05829042,Lightower,North End,"53 Hull St, Boston, MA 02113",42.367108,-71.056645,2018/10/19 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole (Lightower Exhibit X-2),SC-MA 0059,Single Carrier,Licensed,Lig241,mconstantino@lightower.com,388
-7910123.856976,5215850.87561615,Lightower,North End,"34 Thacher St, Boston, MA 02113",42.365255,-71.0578516,2018/10/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0086,Single Carrier,Licensed,Lig242,mconstantino@lightower.com,389
-7909585.00384887,5215900.74520373,Lightower,North End,"393 Freedom Trail, Boston, MA 02109",42.365586,-71.053011,2018/10/19 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0093,Single Carrier,Licensed,Lig243,mconstantino@lightower.com,390
-7909695.98938119,5215838.06926899,Lightower,North End,"21-27 N Bennet St, Boston, MA 02113",42.36517,-71.054008,2018/08/05 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole (Lightower Exhibit X-2),SC-MA 0094,Single Carrier,Licensed,Lig244,mconstantino@lightower.com,391
-7909825.34262949,5215823.00300041,Lightower,North End,"29-61 Prince St, Boston, MA 02113",42.36507,-71.05517,2018/10/01 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0095,Single Carrier,Licensed,Lig245,mconstantino@lightower.com,392
-7909425.54981025,5214536.88405189,Lightower,Downtown / Financial District,"Two International Place, Boston, MA 02110",42.356533,-71.0515786,2018/08/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0060,Single Carrier,Licensed,Lig246,mconstantino@lightower.com,393
-7909985.42005725,5214876.88937107,Lightower,Downtown / Financial District,"60 State Street, Boston, MA 02109",42.35879,-71.056608,2018/08/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0096,Single Carrier,Licensed,Lig247,mconstantino@lightower.com,394
-7909585.89440479,5214456.59215458,Lightower,Beacon Hill,"100 Oliver St, Boston, MA 02110",42.356,-71.053019,2018/11/08 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0097,Single Carrier,Licensed,Lig248,mconstantino@lightower.com,395
-7909411.34544323,5214887.58535017,Lightower,Downtown / Financial District,"Thomas P. O'Neill Jr. Tunnel, Boston, MA 02110",42.358861,-71.051451,2020/09/01 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),SC-MA 0098,Single Carrier,Licensed,Lig249,mconstantino@lightower.com,396
-7909429.04524226,5214245.69735629,Lightower,Downtown / Financial District,"Harborwalk, Boston, MA 02210",42.3546,-71.05161,2018/06/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0099,Single Carrier,Licensed,Lig250,mconstantino@lightower.com,397
-7910581.44687485,5215615.5429206,Lightower,Beacon Hill,"99-103 Merrimac St, Boston, MA 02114",42.363693,-71.0619622,2018/08/15 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Lightower Exhibit X-20),SC-MA 0100,Single Carrier,Licensed,Lig251,mconstantino@lightower.com,398
-7909488.71248933,5215309.1069383,Lightower,Downtown / Financial District,"101 Atlantic Ave, Boston, MA",42.361659,-71.052146,2018/11/08 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SC-MA 0101,Single Carrier,Licensed,Lig252,mconstantino@lightower.com,399
-7909772.0205934,5215627.83069814,Lightower,North End,"153 Freedom Trail, Boston, MA 02113",42.36377456,-71.054691,2018/08/05 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Lightower Exhibit X-1),SC-MA 0102,Single Carrier,Licensed,Lig253,mconstantino@lightower.com,400
-7911530.42326997,5212372.10333983,ExteNet Systems,South End,312-314 Shawmut Ave,42.342161,-71.070487,2022/10/21 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),3742,Neutral Host,Licensed,Ext1213,ExteNetER@gmail.com,401
-7911034.04966052,5212595.9089647,ExteNet Systems,South End,1144-1146 Washington St,42.343647,-71.066028,2022/10/21 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),3745,Neutral Host,Licensed,Ext1216,ExteNetER@gmail.com,402
